,Objective,Time,Ratio
0,-35687085.28084404,46,0.9999999999997027
1,-35687085.280834205,39,0.9999999999994271
2,-35687085.280846074,43,0.9999999999997597
3,-35687085.28084678,47,0.9999999999997795
4,-35687085.280851305,32,0.9999999999999063
5,-35687085.28083747,36,0.9999999999995186
6,-35687085.28085196,39,0.9999999999999246
7,-35687085.28083596,43,0.9999999999994762
8,-35687085.280844,29,0.9999999999997017
9,-35687085.280839786,36,0.9999999999995834
10,-35687085.28085465,40,1.0
11,-35687085.28083684,50,0.9999999999995011
12,-35687085.28083263,47,0.999999999999383
13,-35687085.28083657,39,0.9999999999994933
14,-35687085.2808409,28,0.9999999999996149
15,-35687085.2808381,43,0.9999999999995363
16,-35687085.2808392,36,0.999999999999567
17,-35687085.280850664,48,0.9999999999998883
18,-35687085.28084345,43,0.9999999999996863
19,-35687085.280837856,39,0.9999999999995294
20,-35687085.28084,40,0.9999999999995896
21,-35687085.280831024,44,0.999999999999338
22,-35687085.280837655,40,0.9999999999995238
23,-35687085.28084352,40,0.9999999999996881
24,-35687085.28083414,44,0.9999999999994252
25,-35687085.28083821,40,0.9999999999995393
26,-35687085.28084407,44,0.9999999999997036
27,-35687085.28084591,44,0.9999999999997551
28,-35687085.28084112,44,0.9999999999996209
29,-35687085.28084463,44,0.9999999999997192
30,-35687085.28083746,44,0.9999999999995184
31,-35687085.280844525,44,0.9999999999997162
32,-35687085.28084453,40,0.9999999999997164
33,-35687085.28084574,44,0.9999999999997503
34,-35687085.28083435,43,0.9999999999994311
35,-35687085.280842915,32,0.9999999999996712
36,-35687085.28083668,36,0.9999999999994964
37,-35687085.28084664,39,0.9999999999997755
38,-35687085.28083767,43,0.9999999999995242
39,-35687085.2808343,43,0.9999999999994298
40,-35687085.28083444,43,0.9999999999994336
41,-35687085.28084425,40,0.9999999999997086
42,-35687085.28084324,43,0.9999999999996804
43,-35687085.28083293,43,0.9999999999993914
44,-35687085.28084529,40,0.9999999999997378
45,-35687085.280841246,43,0.9999999999996244
46,-35687085.28084538,43,0.9999999999997403
47,-35687085.2808446,43,0.9999999999997183
48,-35687085.28083634,43,0.9999999999994869
49,-35687085.28084617,43,0.9999999999997624
50,-35687085.28083509,47,0.999999999999452
51,-35687085.28083857,29,0.9999999999995495
52,-35687085.28083943,36,0.9999999999995735
53,-35687085.28084028,43,0.9999999999995973
54,-35687085.280833155,47,0.9999999999993977
55,-35687085.280849434,43,0.9999999999998539
56,-35687085.28084242,43,0.9999999999996574
57,-35687085.28084332,43,0.9999999999996825
58,-35687085.28084324,39,0.9999999999996804
59,-35687085.28084938,44,0.9999999999998525
60,-35687085.28084566,43,0.999999999999748
61,-35687085.280846424,43,0.9999999999997695
62,-35687085.28083886,51,0.9999999999995576
63,-35687085.28082776,39,0.9999999999992465
64,-35687085.280839615,43,0.9999999999995787
65,-35687085.28084635,43,0.9999999999997674
66,-35687085.2808308,47,0.9999999999993318
67,-35687085.28084145,39,0.9999999999996301
68,-35687085.28083289,43,0.9999999999993902
69,-35687085.280841425,40,0.9999999999996294
70,-35687085.280840084,33,0.9999999999995919
71,-35687085.280848786,40,0.9999999999998357
72,-35687085.28084627,36,0.9999999999997651
73,-35687085.280842274,47,0.9999999999996533
74,-35687085.28084773,43,0.999999999999806
75,-35687085.28083837,43,0.9999999999995438
76,-35687085.28083882,47,0.9999999999995564
77,-35687085.28084451,39,0.9999999999997159
78,-35687085.28084135,36,0.9999999999996273
79,-35687085.280835316,40,0.9999999999994582
80,-35687085.280834734,43,0.9999999999994419
81,-35687085.280850336,39,0.9999999999998791
82,-35687085.28084153,39,0.9999999999996323
83,-35687085.280843414,39,0.9999999999996851
84,-35687085.28083246,40,0.9999999999993783
85,-35687085.280830875,39,0.9999999999993338
86,-35687085.280850336,43,0.9999999999998791
87,-35687085.280846015,44,0.9999999999997581
88,-35687085.28083589,25,0.9999999999994743
89,-35687085.28084415,43,0.9999999999997058
90,-35687085.28083981,43,0.9999999999995841
91,-35687085.28084104,39,0.9999999999996185
92,-35687085.28083843,29,0.9999999999995455
93,-35687085.280835025,39,0.9999999999994501
94,-35687085.280841894,37,0.9999999999996426
95,-35687085.28084577,40,0.9999999999997511
96,-35687085.28084531,35,0.9999999999997382
97,-35687085.280843064,31,0.9999999999996754
98,-35687085.28084694,30,0.999999999999784
99,-35687085.28083341,30,0.9999999999994048
