,Objective,Time,Ratio
0,-25879834.57612954,69,0.9646607086926487
1,-26691812.233828932,48,0.9949268582082008
2,-25879833.77809425,85,0.9646606789461954
3,-25879834.57653469,87,0.9646607087077504
4,-25879833.03145171,86,0.9646606511153869
5,-26827914.04561031,131,0.9999999999943726
6,-25879834.576517493,64,0.9646607087071095
7,-25879834.576530553,87,0.9646607087075963
8,-25879830.44727589,59,0.9646605547912441
9,-25879834.57646627,55,0.9646607087052002
10,-25456072.426367182,71,0.9488651403514228
11,-25400220.434462793,49,0.9467832792045173
12,-25879834.576409083,55,0.9646607087030685
13,-24982053.6694389,60,0.9311962766402996
14,-25879833.170628734,92,0.964660656303156
15,-25879834.57648802,131,0.964660708706011
16,-26618542.059001952,155,0.9921957411074825
17,-25879834.57649442,55,0.9646607087062495
18,-25879834.576514654,98,0.9646607087070037
19,-26650649.761676066,154,0.993392543162959
20,-25848516.15423397,80,0.963493326769397
21,-25879834.576515272,65,0.9646607087070267
22,-25879834.30936623,212,0.9646606987491507
23,-23039603.46453677,49,0.8587922052097431
24,-26578837.867807865,71,0.9907157829144466
25,-25879804.264043093,60,0.9646595788214856
26,-25879818.658375338,55,0.9646601153645884
27,-25879831.121587105,59,0.964660579925931
28,-25879834.553800564,98,0.9646607078603449
29,-26827914.04576128,98,1.0
30,-25879834.57640014,64,0.9646607087027351
31,-25879832.7926206,86,0.9646606422130507
32,-25879834.550602283,102,0.9646607077411302
33,-25879821.941747222,130,0.9646602377509909
34,-25879834.576514944,156,0.9646607087070145
35,-25879832.444783874,101,0.9646606292475728
36,-25879833.236617327,101,0.964660658762855
37,-25879832.75003729,103,0.9646606406257745
38,-25879833.959360622,101,0.9646606857028286
39,-25879834.576513506,87,0.9646607087069609
40,-25879779.428174753,54,0.9646586530742098
41,-25879834.5764959,102,0.9646607087063046
42,-25879834.573780518,97,0.9646607086050898
43,-25400220.45733237,48,0.9467832800569718
44,-25879834.57651524,87,0.9646607087070255
45,-25879834.576704804,126,0.9646607087140914
46,-25879834.576513484,88,0.9646607087069601
47,-25879834.576485682,98,0.9646607087059238
48,-25879834.576522827,100,0.9646607087073084
49,-25367732.030684788,109,0.9455722866643373
50,-25879834.433197442,104,0.9646607033649107
51,-25879834.576524667,194,0.9646607087073769
52,-25879834.57651052,99,0.9646607087068495
53,-25879834.57651391,65,0.9646607087069758
54,-25879829.740442008,91,0.9646605284442878
55,-25879830.8132035,54,0.9646605684310527
56,-25879834.57653134,55,0.9646607087076257
57,-25879830.11990464,91,0.964660542588609
58,-25879832.056395892,92,0.9646606147705628
59,-26586829.52797599,48,0.9910136689205854
60,-25879830.30008404,87,0.9646605493047256
61,-25401435.527196452,59,0.9468285713107759
62,-25433169.96850537,70,0.9480114601948982
63,-26577711.281027045,38,0.9906737898329533
64,-25879834.57651674,87,0.9646607087070814
65,-25879834.57660107,129,0.9646607087102248
66,-25879832.35467825,145,0.964660625888921
67,-25979897.300847188,80,0.9683905076083217
68,-25879834.095531244,59,0.9646606907785352
69,-25879777.825116564,54,0.964658593320843
70,-25879834.576628175,76,0.9646607087112351
71,-25879834.57650462,76,0.9646607087066297
72,-25879816.97929149,54,0.964660052777395
73,-25879834.57651537,190,0.9646607087070304
74,-25879834.57656073,66,0.9646607087087211
75,-25879834.576547727,98,0.9646607087082364
76,-25879829.34429146,114,0.9646605136779312
77,-26827912.974781338,87,0.9999999600796416
78,-25879834.57325221,117,0.9646607085853973
79,-25879834.576530274,112,0.9646607087075859
80,-25879834.43785752,219,0.9646607035386132
81,-25858873.65964467,95,0.9638793987313481
82,-25864739.01326177,154,0.9640980274926858
83,-25879833.185505018,76,0.9646606568576637
84,-25879833.83078287,85,0.9646606809101432
85,-25879834.57643267,54,0.9646607087039478
86,-25879829.412491474,86,0.96466051622006
87,-25879834.57652753,76,0.9646607087074835
88,-25879834.57654177,127,0.9646607087080145
89,-25879834.56669846,127,0.964660708341109
90,-25879832.516064245,59,0.9646606319045208
91,-25879831.946286686,91,0.9646606106662852
92,-25879834.57652095,65,0.9646607087072383
93,-25879834.576502424,75,0.9646607087065477
94,-25879833.537679613,80,0.9646606699848339
95,-25665718.278142285,64,0.9566796074552573
96,-25879828.14094863,92,0.964660468823798
97,-25879834.576507855,42,0.9646607087067502
98,-25879832.231853068,42,0.9646606213106603
99,-25879072.72325949,72,0.9646323109249821
